#850 - Purchase Order
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
CUR,PO1:CTP,1,no,no,e19,Date/Time Qualifier,3,3,-,X
CUR,PO1:CTP,1,no,no,e20,Date,8,8,-,X
CUR,PO1:CTP,1,no,no,e21,Time,4,8,-,X
CTP,,,,,groupend,,,,,
PAM,PO1,10,no,yes,landmark,Period Amount,3,3,-,O
PAM,PO1,1,no,no,e01,Quantity Qualifier,2,2,-,X
PAM,PO1,1,no,no,e02,Quantity,1,15,-,X
PAM,PO1,1,no,no,e04,Amount Qualifier Code,1,3,-,X
PAM,PO1,1,no,no,e05,Monetary Amount,1,18,-,X
PAM,PO1,1,no,no,e06,Unit of Time Period or Interval,2,2,-,X
PAM,PO1,1,no,no,e07,Date/Time Qualifier,3,3,-,X
PAM,PO1,1,no,no,e08,Date,8,8,-,X
PAM,PO1,1,no,no,e09,Time,4,8,-,X
PAM,PO1,1,no,no,e10,Date/Time Qualifier,3,3,-,X/Z
PAM,PO1,1,no,no,e11,Date,8,8,-,X
PAM,PO1,1,no,no,e12,Time,4,8,-,X
PAM,PO1,1,no,no,e13,Percent Qualifier,1,2,-,X
PAM,PO1,1,no,no,e14,Percentage as Decimal,1,10,-,X
PAM,PO1,1,no,no,e15,Yes/No Condition or Response Code,1,1,-,O/Z
MEA,PO1,40,no,yes,landmark,Measurements,3,3,-,O
MEA,PO1,1,no,no,e01,Measurement Reference ID Code,2,2,-,O
MEA,PO1,1,no,no,e02,Measurement Qualifier,1,3,-,O
MEA,PO1,1,no,no,e03,Measurement Value,1,20,-,X
MEA,PO1,1,no,no,e05,Range Minimum,1,20,-,X
MEA,PO1,1,no,no,e06,Range Maximum,1,20,-,X
MEA,PO1,1,no,no,e07,Measurement Significance Code,2,2,-,O
MEA,PO1,1,no,no,e08,Measurement Attribute Code,2,2,-,X
MEA,PO1,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O
MEA,PO1,1,no,no,e10,Measurement Method or Device,2,4,-,O
MEA,PO1,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z
MEA,PO1,1,no,no,e12,Industry Code,1,30,-,X/Z
PID,PO1,1000,yes,yes,landmark,Product/Item Description,3,3,-,O
PID,PO1,1,no,no,e01,Item Description Type,1,1,-,M
PID,PO1,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O
PID,PO1,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z
PID,PO1,1,no,no,e04,Product Description Code,1,12,-,X/Z
PID,PO1,1,no,no,e05,Description,1,80,-,X
PID,PO1,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O
PID,PO1,1,no,no,e07,Source Subqualifier,1,15,-,O
PID,PO1,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z
PID,PO1,1,no,no,e09,Language Code,2,3,-,O/Z
MEA,PO1:PID,10,no,yes,landmark,Measurements,3,3,-,O
MEA,PO1:PID,1,no,no,e01,Measurement Reference ID Code,2,2,-,O
MEA,PO1:PID,1,no,no,e02,Measurement Qualifier,1,3,-,O
MEA,PO1:PID,1,no,no,e03,Measurement Value,1,20,-,X
MEA,PO1:PID,1,no,no,e05,Range Minimum,1,20,-,X
MEA,PO1:PID,1,no,no,e06,Range Maximum,1,20,-,X
MEA,PO1:PID,1,no,no,e07,Measurement Significance Code,2,2,-,O
MEA,PO1:PID,1,no,no,e08,Measurement Attribute Code,2,2,-,X
MEA,PO1:PID,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O
MEA,PO1:PID,1,no,no,e10,Measurement Method or Device,2,4,-,O
MEA,PO1:PID,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z
MEA,PO1:PID,1,no,no,e12,Industry Code,1,30,-,X/Z
PID,,,,,groupend,,,,,
PWK,PO1,25,no,yes,landmark,Paperwork,3,3,-,O
PWK,PO1,1,no,no,e01,Report Type Code,2,2,-,M
PWK,PO1,1,no,no,e02,Report Transmission Code,1,2,-,O
PWK,PO1,1,no,no,e03,Report Copies Needed,1,2,-,O
PWK,PO1,1,no,no,e04,Entity Identifier Code,2,3,-,O
PWK,PO1,1,no,no,e05,Identification Code Qualifier,1,2,-,X
PWK,PO1,1,no,no,e06,Identification Code,2,80,-,X
PWK,PO1,1,no,no,e07,Description,1,80,-,O
PWK,PO1,1,no,no,e09,Request Category Code,1,2,-,O
PO4,PO1,99999,no,yes,landmark,Item Physical Details,3,3,-,O
PO4,PO1,1,no,no,e01,Pack,1,6,-,O
PO4,PO1,1,no,no,e02,Size,1,8,-,X
PO4,PO1,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X
PO4,PO1,1,no,no,e04,Packaging Code,3,5,-,X
PO4,PO1,1,no,no,e05,Weight Qualifier,1,2,-,O
PO4,PO1,1,no,no,e06,Gross Weight per Pack,1,9,-,X
PO4,PO1,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X
PO4,PO1,1,no,no,e08,Gross Volume per Pack,1,9,-,X
PO4,PO1,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X
PO4,PO1,1,no,no,e10,Length,1,8,-,X
PO4,PO1,1,no,no,e11,Width,1,8,-,X
PO4,PO1,1,no,no,e12,Height,1,8,-,X
PO4,PO1,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,X
PO4,PO1,1,no,no,e14,Inner Pack,1,6,-,O
PO4,PO1,1,no,no,e15,Surface/Layer/Position Code,2,2,-,O/Z
PO4,PO1,1,no,no,e16,Assigned Identification,1,20,-,X/Z
PO4,PO1,1,no,no,e17,Assigned Identification,1,20,-,O/Z
PO4,PO1,1,no,no,e18,Number,1,9,-,O/Z
REF,PO1,99999,no,yes,landmark,Reference Information,3,3,-,O
REF,PO1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M
REF,PO1,1,no,no,e02,Reference Identification,1,50,-,X
REF,PO1,1,no,no,e03,Description,1,80,-,X
PER,PO1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O
PER,PO1,1,no,no,e01,Contact Function Code,2,2,-,M
PER,PO1,1,no,no,e02,Name,1,60,-,O
PER,PO1,1,no,no,e03,Communication Number Qualifier,2,2,-,X
PER,PO1,1,no,no,e04,Communication Number,1,256,-,X
PER,PO1,1,no,no,e05,Communication Number Qualifier,2,2,-,X
PER,PO1,1,no,no,e06,Communication Number,1,256,-,X
PER,PO1,1,no,no,e07,Communication Number Qualifier,2,2,-,X
PER,PO1,1,no,no,e08,Communication Number,1,256,-,X
PER,PO1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O
SAC,PO1,25,yes,yes,landmark,Service, Promotion, Allowance, or Charge Information,3,3,-,O
SAC,PO1,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z
SAC,PO1,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,X
SAC,PO1,1,no,no,e03,Agency Qualifier Code,2,2,-,X
SAC,PO1,1,no,no,e04,Agency Service, Promotion, Allowance, or Charge Code,1,10,-,X
SAC,PO1,1,no,no,e05,Amount,1,15,-,O/Z
SAC,PO1,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X
SAC,PO1,1,no,no,e07,Percent, Decimal Format,1,6,-,X
SAC,PO1,1,no,no,e08,Rate,1,9,-,O/Z
SAC,PO1,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X
SAC,PO1,1,no,no,e10,Quantity,1,15,-,X/Z
SAC,PO1,1,no,no,e11,Quantity,1,15,-,O
SAC,PO1,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O
SAC,PO1,1,no,no,e13,Reference Identification,1,50,-,X/Z
SAC,PO1,1,no,no,e14,Option Number,1,20,-,O/Z
SAC,PO1,1,no,no,e15,Description,1,80,-,X
SAC,PO1,1,no,no,e16,Language Code,2,3,-,O/Z
CUR,PO1:SAC,1,no,yes,landmark,Currency,3,3,-,O
CUR,PO1:SAC,1,no,no,e01,Entity Identifier Code,2,3,-,M
CUR,PO1:SAC,1,no,no,e02,Currency Code,3,3,-,M
CUR,PO1:SAC,1,no,no,e03,Exchange Rate,4,10,-,O
CUR,PO1:SAC,1,no,no,e04,Entity Identifier Code,2,3,-,O
CUR,PO1:SAC,1,no,no,e05,Currency Code,3,3,-,O
CUR,PO1:SAC,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O
CUR,PO1:SAC,1,no,no,e07,Date/Time Qualifier,3,3,-,X
CUR,PO1:SAC,1,no,no,e08,Date,8,8,-,O
CUR,PO1:SAC,1,no,no,e09,Time,4,8,-,O
CUR,PO1:SAC,1,no,no,e10,Date/Time Qualifier,3,3,-,X
CUR,PO1:SAC,1,no,no,e11,Date,8,8,-,X
CUR,PO1:SAC,1,no,no,e12,Time,4,8,-,X
CUR,PO1:SAC,1,no,no,e13,Date/Time Qualifier,3,3,-,X
CUR,PO1:SAC,1,no,no,e14,Date,8,8,-,X
CUR,PO1:SAC,1,no,no,e15,Time,4,8,-,X
CUR,PO1:SAC,1,no,no,e16,Date/Time Qualifier,3,3,-,X
CUR,PO1:SAC,1,no,no,e17,Date,8,8,-,X
CUR,PO1:SAC,1,no,no,e18,Time,4,8,-,X
CUR,PO1:SAC,1,no,no,e19,Date/Time Qualifier,3,3,-,X
CUR,PO1:SAC,1,no,no,e20,Date,8,8,-,X
CUR,PO1:SAC,1,no,no,e21,Time,4,8,-,X
CTP,PO1:SAC,1,no,yes,landmark,Pricing Information,3,3,-,O
CTP,PO1:SAC,1,no,no,e01,Class of Trade Code,2,2,-,O
CTP,PO1:SAC,1,no,no,e02,Price Identifier Code,3,3,-,X
CTP,PO1:SAC,1,no,no,e03,Unit Price,1,17,-,X
CTP,PO1:SAC,1,no,no,e04,Quantity,1,15,-,X
CTP,PO1:SAC,1,no,no,e06,Price Multiplier Qualifier,3,3,-,O
CTP,PO1:SAC,1,no,no,e07,Multiplier,1,10,-,X/Z
CTP,PO1:SAC,1,no,no,e08,Monetary Amount,1,18,-,O/Z
CTP,PO1:SAC,1,no,no,e09,Basis of Unit Price Code,2,2,-,O
CTP,PO1:SAC,1,no,no,e10,Condition Value,1,10,-,O
CTP,PO1:SAC,1,no,no,e11,Multiple Price Quantity,1,2,-,O
SAC,,,,,groupend,,,,,
IT8,PO1,1,no,yes,landmark,Conditions of Sale,3,3,-,O
IT8,PO1,1,no,no,e01,Sales Requirement Code,1,2,-,X
IT8,PO1,1,no,no,e02,Action Code,1,2,-,X
IT8,PO1,1,no,no,e03,Amount,1,15,-,X/Z
IT8,PO1,1,no,no,e04,Account Number,1,35,-,O/Z
IT8,PO1,1,no,no,e05,Date,8,8,-,X/Z
IT8,PO1,1,no,no,e06,Agency Qualifier Code,2,2,-,O
IT8,PO1,1,no,no,e07,Product/Service Substitution Code,1,2,-,X
IT8,PO1,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e09,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e11,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e13,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e15,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e17,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e19,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e21,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e23,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e25,Product/Service ID,1,48,-,X
IT8,PO1,1,no,no,e26,Product/Service ID Qualifier,2,2,-,X
IT8,PO1,1,no,no,e27,Product/Service ID,1,48,-,X
CSH,PO1,99999,no,yes,landmark,Sales Requirements,3,3,-,O
CSH,PO1,1,no,no,e01,Sales Requirement Code,1,2,-,O
CSH,PO1,1,no,no,e02,Action Code,1,2,-,O
CSH,PO1,1,no,no,e03,Amount,1,15,-,X/Z
CSH,PO1,1,no,no,e04,Account Number,1,35,-,O/Z
CSH,PO1,1,no,no,e05,Date,8,8,-,O/Z
CSH,PO1,1,no,no,e06,Agency Qualifier Code,2,2,-,X/Z
CSH,PO1,1,no,no,e07,Special Services Code,2,10,-,X
CSH,PO1,1,no,no,e08,Product/Service Substitution Code,1,2,-,O
CSH,PO1,1,no,no,e09,Percentage as Decimal,1,10,-,X
CSH,PO1,1,no,no,e10,Percent Qualifier,1,2,-,X
ITD,PO1,2,no,yes,landmark,Terms of Sale/Deferred Terms of Sale,3,3,-,O
ITD,PO1,1,no,no,e01,Terms Type Code,2,2,-,O
ITD,PO1,1,no,no,e02,Terms Basis Date Code,1,2,-,O
ITD,PO1,1,no,no,e03,Terms Discount Percent,1,6,-,O
ITD,PO1,1,no,no,e04,Terms Discount Due Date,8,8,-,X
ITD,PO1,1,no,no,e05,Terms Discount Days Due,1,3,-,X
ITD,PO1,1,no,no,e06,Terms Net Due Date,8,8,-,O
ITD,PO1,1,no,no,e07,Terms Net Days,1,3,-,O
ITD,PO1,1,no,no,e08,Terms Discount Amount,1,10,-,O
ITD,PO1,1,no,no,e09,Terms Deferred Due Date,8,8,-,O
ITD,PO1,1,no,no,e10,Deferred Amount Due,1,10,-,X
ITD,PO1,1,no,no,e11,Percent of Invoice Payable,1,5,-,X
ITD,PO1,1,no,no,e12,Description,1,80,-,O
ITD,PO1,1,no,no,e13,Day of Month,1,2,-,X
ITD,PO1,1,no,no,e14,Payment Method Type Code,1,2,-,O
ITD,PO1,1,no,no,e15,Percentage as Decimal,1,10,-,O/Z
DIS,PO1,20,no,yes,landmark,Discount Detail,3,3,-,O
DIS,PO1,1,no,no,e01,Discount Terms Type Code,3,3,-,M
DIS,PO1,1,no,no,e02,Discount Base Qualifier,2,2,-,M
DIS,PO1,1,no,no,e03,Discount Base Value,1,10,-,M
DIS,PO1,1,no,no,e04,Discount Control Limit Qualifier,2,3,-,M
DIS,PO1,1,no,no,e05,Discount Control Limit,1,10,-,M/Z
DIS,PO1,1,no,no,e06,Discount Control Limit,1,10,-,O/Z
INC,PO1,1,no,yes,landmark,Installment Information,3,3,-,O
INC,PO1,1,no,no,e01,Terms Type Code,2,2,-,M
INC,PO1,1,no,no,e03,Quantity,1,15,-,M/Z
INC,PO1,1,no,no,e04,Quantity,1,15,-,O/Z
INC,PO1,1,no,no,e05,Monetary Amount,1,18,-,X
INC,PO1,1,no,no,e06,Amount Qualifier Code,1,3,-,X
TAX,PO1,99999,no,yes,landmark,Tax Reference,3,3,-,O
TAX,PO1,1,no,no,e01,Tax Identification Number,1,20,-,X
TAX,PO1,1,no,no,e02,Location Qualifier,1,2,-,X
TAX,PO1,1,no,no,e03,Location Identifier,1,30,-,X
TAX,PO1,1,no,no,e04,Location Qualifier,1,2,-,X
TAX,PO1,1,no,no,e05,Location Identifier,1,30,-,X
TAX,PO1,1,no,no,e06,Location Qualifier,1,2,-,X
TAX,PO1,1,no,no,e07,Location Identifier,1,30,-,X
TAX,PO1,1,no,no,e08,Location Qualifier,1,2,-,X
TAX,PO1,1,no,no,e09,Location Identifier,1,30,-,X
TAX,PO1,1,no,no,e10,Location Qualifier,1,2,-,X
TAX,PO1,1,no,no,e11,Location Identifier,1,30,-,X
TAX,PO1,1,no,no,e12,Tax Exempt Code,1,1,-,O
TAX,PO1,1,no,no,e13,Customs Entry Type Group Code,1,1,-,O
FOB,PO1,99999,no,yes,landmark,F.O.B. Related Instructions,3,3,-,O
FOB,PO1,1,no,no,e01,Shipment Method of Payment,2,2,-,M/Z
FOB,PO1,1,no,no,e02,Location Qualifier,1,2,-,X/Z
FOB,PO1,1,no,no,e03,Description,1,80,-,O
FOB,PO1,1,no,no,e04,Transportation Terms Qualifier Code,2,2,-,O
FOB,PO1,1,no,no,e05,Transportation Terms Code,3,3,-,X
FOB,PO1,1,no,no,e06,Location Qualifier,1,2,-,X/Z
FOB,PO1,1,no,no,e07,Description,1,80,-,O
FOB,PO1,1,no,no,e08,Risk of Loss Code,2,2,-,O/Z
FOB,PO1,1,no,no,e09,Description,1,80,-,X
SDQ,PO1,500,no,yes,landmark,Destination Quantity,3,3,-,O
SDQ,PO1,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M
SDQ,PO1,1,no,no,e02,Identification Code Qualifier,1,2,-,O
SDQ,PO1,1,no,no,e03,Identification Code,2,80,-,M
SDQ,PO1,1,no,no,e04,Quantity,1,15,-,M
SDQ,PO1,1,no,no,e05,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e06,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e07,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e08,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e09,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e10,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e11,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e12,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e13,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e14,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e15,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e16,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e17,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e18,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e19,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e20,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e21,Identification Code,2,80,-,X
SDQ,PO1,1,no,no,e22,Quantity,1,15,-,X
SDQ,PO1,1,no,no,e23,Location Identifier,1,30,-,O/Z
IT3,PO1,5,no,yes,landmark,Additional Item Data,3,3,-,O
IT3,PO1,1,no,no,e01,Number of Units Shipped,1,10,-,X
IT3,PO1,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,X
IT3,PO1,1,no,no,e03,Shipment/Order Status Code,2,2,-,X
IT3,PO1,1,no,no,e04,Quantity Difference,1,9,-,X
IT3,PO1,1,no,no,e05,Change Reason Code,2,2,-,X
DTM,PO1,10,no,yes,landmark,Date/Time Reference,3,3,-,O
DTM,PO1,1,no,no,e01,Date/Time Qualifier,3,3,-,M
DTM,PO1,1,no,no,e02,Date,8,8,-,X
DTM,PO1,1,no,no,e03,Time,4,8,-,X
DTM,PO1,1,no,no,e04,Time Code,2,2,-,O
DTM,PO1,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X
DTM,PO1,1,no,no,e06,Date Time Period,1,35,-,X
TC2,PO1,99999,no,yes,landmark,Commodity,3,3,-,O
TC2,PO1,1,no,no,e01,Commodity Code Qualifier,1,1,-,M
TC2,PO1,1,no,no,e02,Commodity Code,1,30,-,M
TD1,PO1,1,no,yes,landmark,Carrier Details (Quantity and Weight),3,3,-,O
TD1,PO1,1,no,no,e01,Packaging Code,3,5,-,O
TD1,PO1,1,no,no,e02,Lading Quantity,1,7,-,X
TD1,PO1,1,no,no,e03,Commodity Code Qualifier,1,1,-,O
TD1,PO1,1,no,no,e04,Commodity Code,1,30,-,X
TD1,PO1,1,no,no,e05,Lading Description,1,50,-,O
TD1,PO1,1,no,no,e06,Weight Qualifier,1,2,-,O
TD1,PO1,1,no,no,e07,Weight,1,10,-,X
TD1,PO1,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X
TD1,PO1,1,no,no,e09,Volume,1,8,-,X
TD1,PO1,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X
TD5,PO1,12,no,yes,landmark,Carrier Details (Routing Sequence/Transit Time),3,3,-,O
TD5,PO1,1,no,no,e01,Routing Sequence Code,1,2,-,O
TD5,PO1,1,no,no,e02,Identification Code Qualifier,1,2,-,X
TD5,PO1,1,no,no,e03,Identification Code,2,80,-,X
TD5,PO1,1,no,no,e04,Transportation Method/Type Code,1,2,-,X
TD5,PO1,1,no,no,e05,Routing,1,35,-,X
TD5,PO1,1,no,no,e06,Shipment/Order Status Code,2,2,-,X
TD5,PO1,1,no,no,e07,Location Qualifier,1,2,-,O
TD5,PO1,1,no,no,e08,Location Identifier,1,30,-,X
TD5,PO1,1,no,no,e09,Transit Direction Code,2,2,-,O
TD5,PO1,1,no,no,e10,Transit Time Direction Qualifier,2,2,-,O
TD5,PO1,1,no,no,e11,Transit Time,1,4,-,X
TD5,PO1,1,no,no,e12,Service Level Code,2,2,-,X
TD5,PO1,1,no,no,e13,Service Level Code,2,2,-,X
TD5,PO1,1,no,no,e14,Service Level Code,2,2,-,O
TD5,PO1,1,no,no,e15,Country Code,2,3,-,O/Z
TD3,PO1,12,no,yes,landmark,Carrier Details (Equipment),3,3,-,O
TD3,PO1,1,no,no,e01,Equipment Description Code,2,2,-,X
TD3,PO1,1,no,no,e02,Equipment Initial,1,4,-,O
TD3,PO1,1,no,no,e03,Equipment Number,1,15,-,X
TD3,PO1,1,no,no,e04,Weight Qualifier,1,2,-,O
TD3,PO1,1,no,no,e05,Weight,1,10,-,X
TD3,PO1,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X
TD3,PO1,1,no,no,e07,Ownership Code,1,1,-,O
TD3,PO1,1,no,no,e08,Seal Status Code,2,2,-,O
TD3,PO1,1,no,no,e09,Seal Number,2,15,-,O
TD3,PO1,1,no,no,e10,Equipment Type,4,4,-,X
TD4,PO1,5,no,yes,landmark,Carrier Details (Special Handling, or Hazardous Materials, or Both),3,3,-,O
TD4,PO1,1,no,no,e01,Special Handling Code,2,3,-,X
TD4,PO1,1,no,no,e02,Hazardous Material Code Qualifier,1,1,-,X
TD4,PO1,1,no,no,e03,Hazardous Material Class Code,1,4,-,X
TD4,PO1,1,no,no,e04,Description,1,80,-,X
TD4,PO1,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z
PCT,PO1,99999,no,yes,landmark,Percent Amounts,3,3,-,O
PCT,PO1,1,no,no,e01,Percent Qualifier,1,2,-,M
PCT,PO1,1,no,no,e02,Percentage as Decimal,1,10,-,M
MAN,PO1,10,no,yes,landmark,Marks and Numbers Information,3,3,-,O
MAN,PO1,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z
MAN,PO1,1,no,no,e02,Marks and Numbers,1,48,-,M/Z
MAN,PO1,1,no,no,e03,Marks and Numbers,1,48,-,O
MAN,PO1,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X
MAN,PO1,1,no,no,e05,Marks and Numbers,1,48,-,X/Z
MAN,PO1,1,no,no,e06,Marks and Numbers,1,48,-,O
MTX,PO1,99999,no,yes,landmark,Text,3,3,-,O
MTX,PO1,1,no,no,e01,Note Reference Code,3,3,-,O
MTX,PO1,1,no,no,e02,Textual Data,1,4096,-,X
MTX,PO1,1,no,no,e03,Textual Data,1,4096,-,O
MTX,PO1,1,no,no,e04,Printer Carriage Control Code,2,2,-,X
MTX,PO1,1,no,no,e05,Number,1,9,-,O/Z
MTX,PO1,1,no,no,e06,Language Code,2,3,-,O
SPI,PO1,99999,no,yes,landmark,Specification Identifier,3,3,-,O
SPI,PO1,1,no,no,e01,Security Level Code,2,2,-,M
SPI,PO1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X
SPI,PO1,1,no,no,e03,Reference Identification,1,50,-,X
SPI,PO1,1,no,no,e04,Entity Title,1,132,-,O
SPI,PO1,1,no,no,e05,Entity Purpose,1,80,-,O
SPI,PO1,1,no,no,e06,Entity Status Code,1,1,-,O
SPI,PO1,1,no,no,e07,Transaction Set Purpose Code,2,2,-,O
SPI,PO1,1,no,no,e08,Report Type Code,2,2,-,O
SPI,PO1,1,no,no,e09,Security Level Code,2,2,-,O
SPI,PO1,1,no,no,e10,Agency Qualifier Code,2,2,-,O
SPI,PO1,1,no,no,e11,Source Subqualifier,1,15,-,O
SPI,PO1,1,no,no,e12,Assigned Number,1,6,-,O
SPI,PO1,1,no,no,e13,Certification Type Code,1,1,-,O
SPI,PO1,1,no,no,e14,Proposal Data Detail Identifier Code,1,3,-,O
SPI,PO1,1,no,no,e15,Hierarchical Structure Code,4,4,-,O
TXI,PO1,99999,no,yes,landmark,Tax Information,3,3,-,O
TXI,PO1,1,no,no,e01,Tax Type Code,2,2,-,M
TXI,PO1,1,no,no,e02,Monetary Amount,1,18,-,X/Z
TXI,PO1,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z
TXI,PO1,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X
TXI,PO1,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X
TXI,PO1,1,no,no,e06,Tax Exempt Code,1,1,-,X
TXI,PO1,1,no,no,e07,Relationship Code,1,1,-,O/Z
TXI,PO1,1,no,no,e08,Dollar Basis For Percent,1,9,-,O
TXI,PO1,1,no,no,e09,Tax Identification Number,1,20,-,O
TXI,PO1,1,no,no,e10,Assigned Identification,1,20,-,O
CTB,PO1,99999,no,yes,landmark,Restrictions/Conditions,3,3,-,O
CTB,PO1,1,no,no,e01,Restrictions/Conditions Qualifier,2,2,-,M
CTB,PO1,1,no,no,e02,Description,1,80,-,X
CTB,PO1,1,no,no,e03,Quantity Qualifier,2,2,-,X
CTB,PO1,1,no,no,e04,Quantity,1,15,-,X
CTB,PO1,1,no,no,e05,Amount Qualifier Code,1,3,-,X
CTB,PO1,1,no,no,e06,Amount,1,15,-,X
QTY,PO1,99999,yes,yes,landmark,Quantity Information,3,3,-,O
QTY,PO1,1,no,no,e01,Quantity Qualifier,2,2,-,M
QTY,PO1,1,no,no,e02,Quantity,1,15,-,X
QTY,PO1,1,no,no,e04,Free-form Information,1,30,-,X/Z
SI,PO1:QTY,99999,no,yes,landmark,Service Characteristic Identification,2,2,-,O
SI,PO1:QTY,1,no,no,e01,Agency Qualifier Code,2,2,-,M
SI,PO1:QTY,1,no,no,e02,Service Characteristics Qualifier,2,3,-,M
SI,PO1:QTY,1,no,no,e03,Product/Service ID,1,48,-,M
SI,PO1:QTY,1,no,no,e04,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e05,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e06,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e07,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e08,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e09,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e10,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e11,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e12,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e13,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e14,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e15,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e16,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e17,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e18,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e19,Product/Service ID,1,48,-,X
SI,PO1:QTY,1,no,no,e20,Service Characteristics Qualifier,2,3,-,X
SI,PO1:QTY,1,no,no,e21,Product/Service ID,1,48,-,X
QTY,,,,,groupend,,,,,
